1423773938 procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
1423773938  r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
1423777585  0  0      0 394944  93504 190748    0    0     0     0 1082  188  0  0 100  0
1423777586  0  0      0 394944  93504 190748    0    0     0    32 1070  226  0  0 100  0
1423777587  0  0      0 394944  93504 190748    0    0     0     0 1107  226  0  0 100  0
1423777588  0  0      0 394944  93504 190748    0    0     0     0 1058  181  0  0 100  0
1423777589  0  0      0 394944  93504 190748    0    0     0     0 1062  209  0  0 100  0
1423777590  0  0      0 394944  93504 190748    0    0     0     0 1058  185  0  0 100  0
1423777591  0  0      0 394944  93504 190748    0    0     0     0 1094  219  0  0 100  0
1423777592  0  0      0 394944  93512 190740    0    0     0    56 1088  210  0  0 99  1
1423777593  0  0      0 394944  93512 190748    0    0     0     0 1059  194  0  0 100  0
1423777594  0  0      0 394944  93512 190748    0    0     0     0 1053  178  0  0 100  0
1423777595  0  0      0 394944  93512 190748    0    0     0     0 1117  238  0  0 100  0
1423777596  0  0      0 394944  93512 190748    0    0     0    12 1061  202  0  0 100  0
1423777597  0  0      0 394944  93512 190748    0    0     0     0 1056  165  0  0 100  0
1423777598  0  0      0 394944  93512 190748    0    0     0     0 1063  206  0  0 100  0
1423777599  0  0      0 394944  93512 190748    0    0     0     0 1092  230  0  0 100  0
1423777600  0  0      0 394944  93512 190748    0    0     0     0 1053  178  0  0 100  0
1423777601  0  0      0 394944  93512 190748    0    0     0     0 1061  195  0  0 100  0
1423777602  0  0      0 394944  93520 190740    0    0     0    44 1071  215  0  0 100  0
1423777603  0  0      0 394944  93520 190748    0    0     0     0 1083  203  0  0 100  0
1423777604  0  0      0 394944  93520 190748    0    0     0     0 1054  178  0  0 100  0
1423777605  0  0      0 394944  93520 190748    0    0     0     0 1086  210  0  0 100  0
1423777606  0  0      0 394944  93520 190748    0    0     0    12 1063  219  0  0 100  0
1423777607  0  0      0 394944  93520 190748    0    0     0     0 1089  215  0  0 100  0
1423777608  0  0      0 394944  93520 190748    0    0     0     0 1070  223  0  0 100  0
1423777610  0  0      0 394944  93520 190748    0    0     0     0 1052  176  0  0 100  0
1423777611  0  0      0 394944  93520 190748    0    0     0     0 1088  209  0  0 100  0
1423777612  0  0      0 394944  93528 190740    0    0     0    44 1073  224  0  0 100  0
1423777613  0  0      0 394944  93528 190748    0    0     0     0 1071  215  0  0 100  0
1423777614  0  0      0 394944  93528 190748    0    0     0     0 1057  191  0  0 100  0
1423777615  0  0      0 394944  93528 190752    0    0     0     0 1117  237  0  0 100  0
1423777616  0  0      0 394944  93528 190752    0    0     0    12 1059  194  0  0 100  0
1423777617  2  0      0 394944  93528 190752    0    0     0     0 1061  190  0  0 100  0
1423777618  0  0      0 394904  93528 190756    0    0     0     4 1069  220  0  0 100  0
1423777619  0  0      0 394944  93536 190748    0    0     0    72 1105  235  0  0 100  0
1423777620  0  0      0 394944  93536 190756    0    0     0     0 1056  159  0  0 100  0
1423777621  0  0      0 394944  93536 190756    0    0     0     0 1056  181  0  0 100  0
1423777622  0  0      0 394944  93536 190756    0    0     0    72 1119  227  0  0 100  0
1423777623  0  0      0 394944  93536 190756    0    0     0     0 1111  198  0  0 100  0
1423777624  0  0      0 394944  93536 190756    0    0     0     0 1055  180  0  0 100  0
1423777625  0  0      0 394944  93536 190756    0    0     0     0 1085  201  0  0 100  0
1423777626  0  0      0 394944  93536 190756    0    0     0    12 1063  201  0  0 100  0
1423777627  0  0      0 394944  93536 190756    0    0     0     0 1091  220  0  0 100  0
1423777628  0  0      0 394944  93536 190752    0    0     0     0 1052  181  0  0 100  0
1423777629  0  0      0 394944  93536 190752    0    0     0     0 1065  203  0  0 100  0
1423777630  0  0      0 394944  93536 190752    0    0     0     0 1054  190  0  0 100  0
1423777631  0  0      0 394944  93536 190752    0    0     0     0 1090  220  0  0 100  0
1423777632  0  0      0 394944  93544 190744    0    0     0   112 1130  230  0  0 100  0
1423777633  0  0      0 394944  93544 190752    0    0     0     0 1064  200  0  0 100  0
1423777634  0  0      0 394944  93544 190752    0    0     0     0 1054  203  0  0 100  0
1423777635  0  0      0 394944  93544 190752    0    0     0     0 1118  227  0  0 100  0
1423777636  0  0      0 394944  93544 190752    0    0     0    12 1061  191  0  0 100  0
1423777637  0  0      0 394944  93544 190752    0    0     0     0 1059  195  0  0 100  0
1423777638  0  0      0 394944  93552 190744    0    0     0    56 1067  195  0  0 99  1
1423777639  0  0      0 394944  93552 190752    0    0     0     0 1092  229  0  0 100  0
1423777640  0  0      0 394944  93552 190752    0    0     0     0 1058  194  0  0 100  0
1423777641  0  0      0 394944  93552 190752    0    0     0     0 1059  193  0  0 100  0
1423777642  0  0      0 394944  93552 190752    0    0     0     0 1056  185  0  0 100  0
1423777643  0  0      0 394944  93552 190752    0    0     0     0 1099  238  0  0 100  0
1423777644  0  0      0 394944  93552 190752    0    0     0     0 1056  174  0  0 100  0
1423777645  0  0      0 394944  93552 190752    0    0     0     0 1088  218  0  0 100  0
1423777646  0  0      0 394944  93552 190752    0    0     0    12 1067  219  0  0 100  0
1423777647  0  0      0 394944  93552 190752    0    0     0     0 1088  204  0  0 100  0
1423777648  0  0      0 394944  93552 190752    0    0     0     0 1062  203  0  0 100  0
1423777649  0  0      0 394944  93552 190752    0    0     0     0 1066  223  0  0 100  0
1423777650  0  0      0 394944  93552 190752    0    0     0     0 1055  169  0  0 100  0
1423777651  0  0      0 394944  93552 190752    0    0     0     0 1088  227  0  0 100  0
1423777652  0  0      0 394944  93560 190744    0    0     0    44 1068  191  0  0 100  0
1423777653  0  0      0 394944  93560 190752    0    0     0     0 1056  187  0  0 100  0
1423777654  0  0      0 394944  93560 190752    0    0     0     0 1063  202  0  0 100  0
1423777655  0  0      0 394944  93560 190752    0    0     0     0 1121  272  0  0 100  0
1423777656  0  0      0 394944  93560 190752    0    0     0    12 1064  194  0  0 100  0
1423777657  0  0      0 394944  93560 190752    0    0     0     0 1055  192  0  0 100  0
1423777658  0  0      0 394944  93560 190752    0    0     0     0 1063  199  0  0 100  0
1423777659  0  0      0 394944  93560 190752    0    0     0     0 1097  230  0  0 100  0
1423777661  0  0      0 394944  93560 190756    0    0     0     0 1059  191  0  0 100  0
1423777662  0  0      0 394944  93568 190748    0    0     0    48 1071  219  0  0 100  0
1423777663  0  0      0 394944  93568 190756    0    0     0     0 1087  193  0  0 100  0
1423777664  0  0      0 394944  93568 190756    0    0     0     0 1057  190  0  0 100  0
1423777665  0  0      0 394944  93568 190756    0    0     0     0 1083  204  0  0 100  0
1423777666  0  0      0 394944  93568 190756    0    0     0    16 1074  243  0  0 99  0
1423777667  0  0      0 394960  93568 190756    0    0     0     0 1092  198  0  0 100  0
1423777668  0  0      0 394944  93568 190760    0    0     0     0 1059  190  0  0 100  0
1423777669  0  0      0 394944  93568 190760    0    0     0     0 1056  163  0  0 100  0
1423777670  0  0      0 394944  93568 190760    0    0     0     0 1065  193  0  0 100  0
1423777671  0  0      0 394944  93568 190760    0    0     0    12 1088  202  0  0 100  0
1423777672  0  0      0 394944  93576 190752    0    0     0    68 1087  202  0  0 99  1
1423777673  0  0      0 394944  93576 190760    0    0     0     0 1060  184  0  0 100  0
1423777674  0  0      0 394944  93576 190760    0    0     0     0 1060  184  0  0 100  0
1423777675  0  0      0 394944  93576 190760    0    0     0     0 1125  230  0  0 100  0
1423777676  0  0      0 394944  93576 190760    0    0     0    12 1063  184  0  0 100  0
1423777677  0  0      0 394944  93576 190756    0    0     0     0 1056  169  0  0 100  0
1423777678  0  0      0 394944  93576 190756    0    0     0     0 1059  179  0  0 100  0
1423777679  0  0      0 394944  93576 190756    0    0     0     0 1088  183  0  0 100  0
1423777680  0  0      0 394944  93576 190756    0    0     0     0 1064  212  0  0 100  0
1423777681  0  0      0 394944  93576 190756    0    0     0     0 1056  206  0  0 100  0
1423777682  0  0      0 394944  93584 190748    0    0     0    60 1068  198  0  0 100  0
1423777683  0  0      0 394944  93584 190756    0    0     0     0 1088  210  0  0 100  0
1423777684  0  0      0 394944  93584 190756    0    0     0     0 1063  218  0  0 100  0
1423777685  0  0      0 394944  93584 190756    0    0     0     0 1081  195  0  0 100  0
1423777686  0  0      0 394944  93584 190756    0    0     0    12 1065  219  0  0 100  0
1423777687  0  0      0 394944  93584 190756    0    0     0     0 1083  203  0  0 100  0
1423777688  0  0      0 394944  93584 190756    0    0     0     0 1059  180  0  0 100  0
1423777689  0  0      0 394944  93584 190756    0    0     0     0 1056  194  0  0 100  0
1423777690  0  0      0 394944  93584 190756    0    0     0     0 1061  193  0  0 100  0
1423777691  0  0      0 394944  93592 190748    0    0     0    60 1101  228  0  0 95  5
1423777692  0  0      0 394944  93592 190756    0    0     0     0 1062  199  0  0 100  0
1423777693  0  0      0 394944  93592 190756    0    0     0     0 1054  189  0  0 100  0
1423777694  0  0      0 394944  93592 190756    0    0     0     0 1068  201  0  0 100  0
1423777695  0  0      0 394944  93592 190756    0    0     0     0 1134  244  0  0 100  0
1423777696  0  0      0 394944  93600 190748    0    0     0    56 1077  230  0  0 100  0
1423777697  0  0      0 394944  93600 190756    0    0     0     0 1053  171  0  0 100  0
1423777698  0  0      0 394944  93600 190756    0    0     0     0 1062  202  0  0 100  0
1423777699  0  0      0 394944  93600 190756    0    0     0     0 1086  211  0  0 100  0
1423777700  0  0      0 394944  93600 190756    0    0     0     0 1062  192  0  0 100  0
1423777701  0  0      0 394944  93600 190756    0    0     0     0 1054  193  0  0 100  0
1423777702  0  0      0 394944  93600 190756    0    0     0     0 1059  197  0  0 100  0
1423777703  0  0      0 394944  93600 190756    0    0     0     0 1087  197  0  0 100  0
1423777704  0  0      0 394944  93600 190756    0    0     0     0 1059  205  0  0 100  0
1423777705  0  0      0 394944  93600 190756    0    0     0     0 1093  236  0  0 100  0
1423777706  0  0      0 394944  93600 190760    0    0     0    24 1078  236  0  1 99  0
1423777707  0  0      0 395000  93600 190764    0    0     0     0 1078  188  0  0 100  0
1423777708  0  0      0 394944  93600 190764    0    0     0     0 1049  170  0  0 100  0
1423777709  0  0      0 394944  93600 190764    0    0     0     0 1045  157  0  0 100  0
1423777710  1  0      0 394944  93600 190764    0    0     0     0 1049  171  0  0 100  0
1423777711  0  0      0 394944  93608 190756    0    0     0    72 1087  211  0  0 100  0
1423777712  0  0      0 394944  93608 190764    0    0     0     0 1047  160  0  0 100  0
1423777713  0  0      0 394944  93608 190764    0    0     0     0 1046  166  0  0 100  0
1423777714  0  0      0 394944  93608 190764    0    0     0     0 1057  185  0  0 100  0
1423777715  0  0      0 394944  93608 190764    0    0     0     0 1103  212  0  0 100  0
1423777717  0  0      0 394960  93608 190764    0    0     0    16 1071  253  0  1 99  0
1423777718  0  0      0 394944  93608 190764    0    0     0     0 1049  194  0  0 100  0
1423777719  0  0      0 394944  93608 190764    0    0     0     0 1074  199  0  0 100  0
1423777720  0  0      0 394944  93608 190764    0    0     0     0 1052  212  0  0 100  0
1423777721  0  0      0 394944  93608 190764    0    0     0     0 1051  192  0  0 100  0
1423777722  0  0      0 394944  93616 190756    0    0     0    68 1065  220  0  0 100  0
1423777723  0  0      0 394944  93616 190756    0    0     0     0 1076  208  0  0 100  0
1423777724  0  0      0 394944  93616 190764    0    0     0     0 1050  205  0  0 100  0
1423777725  0  0      0 394944  93616 190764    0    0     0     0 1074  195  0  0 100  0
1423777726  1  0      0 394944  93616 190764    0    0     0     0 1052  200  0  0 100  0
1423777727  0  0      0 394944  93616 190764    0    0     0    12 1082  226  0  0 100  0
1423777728  0  0      0 394944  93616 190760    0    0     0     0 1049  190  0  0 100  0
1423777729  0  0      0 394944  93616 190760    0    0     0     0 1049  199  0  0 100  0
1423777730  0  0      0 394944  93616 190760    0    0     0     0 1048  202  0  0 100  0
1423777731  0  0      0 394944  93616 190760    0    0     0     0 1078  216  0  0 100  0
1423777732  0  0      0 394944  93624 190752    0    0     0    60 1059  206  0  0 100  0
1423777733  0  0      0 394944  93624 190760    0    0     0     0 1049  197  0  0 100  0
1423777734  0  0      0 394944  93624 190760    0    0     0     0 1053  199  0  0 100  0
1423777735  0  0      0 394944  93624 190760    0    0     0     0 1114  258  0  0 100  0
1423777736  0  0      0 394944  93624 190760    0    0     0    12 1049  196  0  0 100  0
1423777737  0  0      0 394944  93624 190760    0    0     0     4 1070  225  0  0 100  0
1423777738  0  0      0 394944  93624 190760    0    0     0     0 1048  188  0  0 100  0
1423777739  0  0      0 394944  93624 190760    0    0     0     0 1082  227  0  0 100  0
1423777740  0  0      0 394944  93624 190760    0    0     0     0 1048  197  0  0 100  0
1423777741  0  0      0 394944  93624 190760    0    0     0     0 1050  218  0  0 100  0
1423777742  0  0      0 394944  93632 190752    0    0     0    80 1092  248  0  0 99  1
1423777743  0  0      0 394944  93632 190760    0    0     0     0 1084  218  0  0 100  0
1423777744  0  0      0 394944  93632 190760    0    0     0     0 1045  185  0  0 100  0
1423777745  0  0      0 394944  93632 190760    0    0     0     0 1074  216  0  0 100  0
1423777746  0  0      0 394944  93632 190760    0    0     0    12 1052  193  0  0 100  0
1423777747  0  0      0 394944  93632 190760    0    0     0     0 1080  222  0  0 100  0
1423777748  0  0      0 394944  93632 190760    0    0     0     0 1047  186  0  0 100  0
1423777749  0  0      0 394944  93632 190760    0    0     0     0 1050  201  0  0 100  0
